collision_year_x,vehicle_type,towing_and_articulation,vehicle_manoeuvre_historic,vehicle_manoeuvre,vehicle_direction_from,vehicle_direction_to,vehicle_location_restricted_lane,junction_location,skidding_and_overturning,hit_object_in_carriageway,vehicle_leaving_carriageway,hit_object_off_carriageway,first_point_of_impact,vehicle_left_hand_drive,journey_purpose_of_driver_historic,journey_purpose_of_driver,sex_of_driver,age_of_driver,age_band_of_driver,engine_capacity_cc,propulsion_code,age_of_vehicle,driver_imd_decile,escooter_flag,driver_distance_banding,collision_year_y,police_force,number_of_vehicles,number_of_casualties,day_of_week,local_authority_district,first_road_class,first_road_number,road_type,speed_limit,junction_detail_historic,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control_historic,pedestrian_crossing_physical_facilities_historic,pedestrian_crossing,light_conditions,weather_conditions,road_surface_conditions,special_conditions_at_site,carriageway_hazards_historic,carriageway_hazards,urban_or_rural_area,did_police_officer_attend_scene_of_accident,trunk_road_flag,collision_injury_based,high_risk,hour,month
2024,9,0,16,19,6,2,0,1,0,0,0,0,1,1,6,6,1,18,4,1461,2,10,5,0,1,2024,54,2,2,4,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,1,11,9
2024,9,0,-1,19,3,7,0,1,0,0,0,0,1,1,-1,6,2,23,5,2143,2,7,3,0,1,2024,47,2,4,5,-1,6,0,3,20,-1,13,4,6,0,-1,-1,15,1,2,2,-1,-1,0,1,2,2,1,0,13,7
2024,9,0,-1,2,0,0,-1,0,0,0,0,0,1,1,-1,9,2,21,5,1461,2,9,-1,0,-1,2024,31,3,2,6,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,1,2,-1,-1,0,1,1,2,1,0,0,11
2024,9,0,-1,13,1,6,0,1,1,0,2,11,1,1,-1,6,2,21,5,2143,2,8,5,0,1,2024,63,2,1,5,-1,3,483,6,50,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,-1,1,0,20,4
2024,9,0,-1,5,1,1,0,0,0,2,0,0,1,1,-1,2,2,25,5,1461,2,9,3,0,1,2024,14,2,1,5,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,8,1,-1,-1,13,1,1,2,1,0,10,11
2024,9,0,-1,12,8,4,0,0,0,0,0,0,2,1,-1,6,1,18,4,1461,2,6,10,0,2,2024,20,2,1,4,-1,3,4123,3,40,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,16,6
2024,9,0,-1,19,4,6,0,1,0,0,0,0,1,1,-1,2,2,25,5,1595,1,7,6,0,3,2024,10,2,2,1,-1,3,1,6,60,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,1,1,0,8,6
2024,9,0,18,19,1,5,0,1,0,0,0,0,2,1,6,6,2,25,5,1796,2,11,5,0,3,2024,17,3,1,2,-1,3,19,3,70,5,0,4,3,174,0,0,0,4,1,1,0,0,0,2,1,1,0,0,17,1
2024,9,0,18,19,8,4,0,0,0,0,0,0,1,1,2,2,2,22,5,1332,1,5,10,0,3,2024,43,3,2,6,-1,3,330,6,50,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,10,5
2024,9,0,18,19,5,1,0,0,0,0,0,0,1,1,2,2,1,22,5,1332,8,0,9,0,1,2024,43,2,3,3,-1,5,0,6,60,0,0,-1,0,-1,0,0,0,7,1,1,0,0,0,2,1,2,0,1,16,12
2024,9,0,-1,19,7,3,0,1,0,0,0,0,1,1,-1,6,1,18,4,1595,1,6,2,0,2,2024,31,2,2,6,-1,6,0,3,30,-1,19,4,6,0,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,1,17,12
2024,9,0,-1,19,1,5,0,0,0,0,0,0,1,1,-1,1,1,24,5,1332,8,3,1,0,1,2024,6,3,2,6,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,1,21,2
2024,9,0,-1,19,1,7,0,3,0,0,0,0,4,1,-1,1,2,24,5,1461,2,5,9,0,2,2024,14,2,1,5,-1,4,6539,1,30,-1,-1,2,3,61,-1,-1,14,1,2,2,-1,-1,0,1,2,2,1,0,13,12
2024,9,0,11,11,1,5,0,2,0,0,0,0,0,1,6,6,2,20,4,2143,2,6,2,0,1,2024,44,2,1,4,-1,3,3024,6,30,6,16,2,6,0,0,5,15,1,1,1,0,0,0,1,3,2,0,1,7,11
2024,9,0,-1,19,3,7,0,0,0,0,0,0,1,1,-1,9,1,19,4,1332,1,5,6,0,4,2024,99,3,1,3,-1,3,725,3,60,-1,0,-1,3,725,-1,-1,0,4,2,2,-1,-1,0,1,1,-1,1,0,16,12
2024,9,0,1,1,7,3,9,6,0,0,0,0,2,1,6,6,2,24,5,1332,8,4,7,0,1,2024,1,1,1,3,-1,6,0,6,30,8,18,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,12,4
2024,9,0,-1,7,1,7,0,8,0,7,0,0,1,1,-1,9,2,25,5,1332,1,5,7,0,3,2024,13,1,1,3,-1,3,641,3,30,-1,13,4,6,0,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,0,12,10
2024,9,0,-1,19,1,5,0,0,1,0,0,0,1,1,-1,1,2,22,5,1461,2,7,1,0,4,2024,40,2,1,4,-1,3,6,6,60,-1,0,-1,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,2,1,0,7,10
2024,9,0,-1,19,7,3,0,8,0,0,0,0,1,1,-1,7,2,21,5,1461,2,9,3,0,1,2024,4,2,1,3,-1,3,677,6,30,-1,16,2,6,0,-1,-1,0,1,5,2,-1,-1,17,1,1,2,1,0,16,1
2024,9,0,-1,5,3,7,0,0,0,0,0,0,1,1,-1,6,1,21,5,1461,2,5,5,0,4,2024,10,2,1,7,-1,6,0,6,20,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,3,2,1,0,12,8
2024,9,0,-1,19,5,1,0,3,0,0,3,11,1,1,-1,6,1,18,4,1332,8,3,-1,0,-1,2024,99,1,1,4,-1,3,922,6,20,-1,-1,4,3,91,-1,-1,13,4,4,2,-1,-1,0,2,1,-1,1,1,23,4
2024,9,0,-1,19,4,8,0,8,0,10,3,11,4,1,-1,6,1,19,4,1332,1,3,9,0,1,2024,20,3,2,1,-1,6,0,6,30,-1,17,4,3,41,-1,-1,14,1,1,1,-1,-1,0,1,1,2,1,0,19,8
2024,9,0,-1,19,4,7,0,0,0,0,1,0,1,1,-1,6,1,20,4,1332,1,3,1,0,1,2024,20,4,1,7,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,13,4,1,1,-1,-1,0,1,1,2,1,0,17,11
2024,9,0,-1,19,5,8,0,1,0,0,0,0,1,1,-1,6,2,25,5,1332,1,5,2,0,2,2024,50,2,1,6,-1,3,3022,3,30,-1,16,2,4,3203,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,20,2
2024,9,0,3,3,7,8,0,1,0,0,0,0,1,1,1,1,1,24,5,1461,2,7,2,0,1,2024,5,3,4,3,-1,4,5151,6,30,3,13,4,6,0,0,4,14,1,1,1,0,0,0,1,1,2,0,0,15,9
2024,9,0,-1,19,4,8,0,0,1,0,0,0,1,1,-1,6,1,23,5,1332,1,2,1,0,1,2024,14,2,3,4,-1,4,6090,6,60,-1,0,-1,6,0,-1,-1,0,1,2,2,-1,-1,0,2,1,2,1,0,14,4
2024,9,0,-1,19,3,7,0,0,0,0,0,0,2,1,-1,9,1,22,5,1461,2,8,-1,0,-1,2024,3,2,1,2,-1,3,66,6,60,-1,0,-1,-1,-1,-1,-1,0,1,2,2,-1,-1,0,2,1,1,1,0,9,3
2024,9,0,2,2,0,0,0,0,0,0,0,0,3,1,6,6,2,21,5,1332,1,4,5,0,1,2024,61,2,1,4,-1,3,4048,6,50,0,0,-1,0,-1,0,0,0,6,1,1,0,0,0,1,1,-1,0,0,18,2
2024,9,0,18,19,1,5,0,2,0,0,0,0,1,1,6,6,2,21,5,1332,1,4,9,0,3,2024,52,1,1,1,-1,6,0,6,30,6,16,2,3,4174,0,5,15,4,1,1,0,0,0,1,1,2,0,0,21,12
2024,9,0,-1,9,7,5,0,1,0,0,0,0,3,1,-1,2,1,24,5,1461,2,10,4,0,4,2024,16,2,1,4,-1,3,1105,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,16,6
2024,9,0,-1,19,8,4,0,0,0,0,0,0,1,1,-1,6,1,25,5,1595,1,7,9,0,3,2024,33,1,1,5,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,4,7,2,-1,-1,0,1,1,2,1,1,6,10
2024,9,0,-1,4,5,1,0,0,0,0,0,0,1,1,-1,9,1,20,4,1595,1,9,9,0,5,2024,46,3,1,7,-1,3,231,6,30,-1,0,-1,-1,-1,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,16,11
2024,9,0,-1,3,-1,-1,0,1,1,0,0,0,2,1,-1,9,1,23,5,1332,1,5,3,0,1,2024,6,2,1,5,-1,6,0,6,30,-1,13,9,6,0,-1,-1,-1,4,1,1,-1,-1,0,1,3,2,1,0,20,9
2024,9,0,18,19,6,3,0,0,0,0,0,0,1,1,6,6,1,21,5,1332,1,5,7,0,2,2024,52,2,2,6,-1,3,38,6,50,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,18,5
2024,9,0,-1,19,-1,-1,0,0,0,0,0,0,3,1,-1,9,1,20,4,1332,1,4,7,0,1,2024,6,2,1,4,-1,3,57,1,30,-1,0,-1,1,60,-1,-1,0,4,2,2,-1,-1,0,1,3,2,1,0,23,9
2024,9,0,6,6,7,7,0,8,0,0,0,0,3,1,6,6,1,21,5,1461,2,11,2,0,1,2024,44,2,2,6,-1,4,2177,6,40,3,13,4,6,0,0,0,0,4,1,1,0,0,0,2,1,2,0,0,23,5
2024,9,0,-1,19,6,2,0,1,0,11,1,0,1,1,-1,9,1,25,5,1498,1,17,2,0,1,2024,34,2,1,2,-1,5,0,6,30,-1,13,4,6,0,-1,-1,14,1,1,1,-1,-1,0,2,1,2,1,0,14,5
2024,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,9,-1,6,1,24,5,1461,2,8,2,0,1,2024,20,2,1,2,-1,3,41,6,30,-1,17,4,6,0,-1,-1,0,1,2,2,-1,-1,0,1,3,2,1,0,16,7
2024,9,0,3,3,8,3,0,1,0,0,0,0,1,1,6,6,1,18,4,1332,1,6,3,0,1,2024,43,2,1,2,-1,6,0,6,30,3,13,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,0,0,1,6
2024,9,0,4,4,5,1,0,1,0,0,0,0,1,1,6,6,1,22,5,2143,2,7,9,0,1,2024,61,2,2,5,-1,3,4051,1,60,1,0,4,6,0,0,0,0,1,2,2,0,0,0,1,2,-1,0,0,16,9
2024,9,0,-1,4,3,8,0,1,0,0,0,0,1,9,-1,1,2,25,5,2143,2,6,9,0,4,2024,16,2,1,1,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,1,1,2,-1,-1,0,1,3,2,1,0,10,2
2024,9,0,-1,19,2,6,0,4,0,0,0,0,2,1,-1,6,1,19,4,1461,2,7,-1,0,-1,2024,99,2,1,6,-1,3,78,1,30,-1,-1,4,3,78,-1,-1,0,4,1,1,-1,-1,0,1,1,-1,1,1,21,9
2024,9,0,-1,19,1,5,0,1,0,0,0,0,1,9,-1,6,2,21,5,1950,2,4,2,0,1,2024,20,2,1,6,-1,4,4182,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,7,8
2024,9,0,-1,19,3,7,0,2,0,0,0,0,3,1,-1,9,1,18,4,1332,1,4,10,0,1,2024,14,1,1,1,-1,6,0,6,30,-1,16,2,6,0,-1,-1,15,4,5,2,-1,-1,0,1,1,2,1,1,2,12
2024,9,0,-1,19,8,6,0,0,0,0,0,0,2,9,-1,6,2,21,5,1461,2,11,4,0,1,2024,22,3,2,5,-1,3,4111,6,60,-1,0,-1,6,0,-1,-1,0,6,2,5,-1,-1,0,2,1,2,1,0,17,12
2024,9,0,-1,4,6,1,0,0,0,0,0,0,2,1,-1,6,2,21,5,1950,2,5,-1,0,-1,2024,10,3,1,5,-1,2,167,3,50,-1,0,-1,3,193,-1,-1,0,1,1,2,-1,-1,0,1,1,2,1,0,11,2
2024,9,0,-1,9,1,3,0,1,0,0,7,0,4,1,-1,9,1,19,4,1796,2,11,4,0,1,2024,50,2,2,6,-1,6,0,6,30,-1,17,4,6,0,-1,-1,0,1,2,2,-1,-1,0,1,1,2,1,0,16,4
2024,9,0,9,9,6,4,0,8,0,0,0,0,4,1,2,2,2,20,4,1461,2,10,10,0,2,2024,55,2,3,6,-1,6,0,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,13,8
2024,9,0,9,9,6,2,0,8,0,0,0,0,3,1,6,6,1,23,5,1595,1,12,9,0,3,2024,52,2,1,4,-1,3,370,6,40,3,13,4,6,0,0,0,0,1,1,1,0,0,0,2,1,2,0,0,16,8
2024,9,0,-1,19,7,5,0,2,0,0,1,3,1,1,-1,9,2,19,4,2143,2,8,5,0,4,2024,50,1,1,7,-1,4,3254,6,60,-1,13,4,5,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,15,12
2024,9,0,18,19,6,4,0,8,0,0,4,3,2,1,6,6,2,19,4,1461,2,9,1,0,1,2024,5,2,1,3,-1,3,5058,3,40,6,16,4,6,0,0,4,14,1,2,2,0,0,0,1,1,2,0,0,13,8
2024,9,0,12,12,4,8,0,8,0,0,0,0,2,1,6,6,1,24,5,2143,2,8,-1,0,-1,2024,43,2,1,6,-1,1,25,3,70,5,0,4,1,25,0,0,0,1,1,1,0,0,0,2,1,1,0,1,18,10
2024,9,0,-1,19,7,4,0,0,1,0,0,0,1,1,-1,6,2,21,5,1461,2,9,4,0,1,2024,20,2,3,5,-1,3,4123,3,40,-1,0,-1,-1,-1,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,0,19,3
2024,9,0,5,5,6,2,0,2,0,0,0,0,1,1,6,6,1,18,4,1333,1,6,10,0,3,2024,61,2,1,7,-1,6,0,6,20,9,19,2,6,0,0,4,14,1,1,1,0,0,0,1,1,-1,0,0,20,5
2024,9,0,18,19,1,5,0,0,0,0,1,4,1,1,6,6,1,25,5,2143,2,10,3,0,2,2024,61,1,1,2,-1,3,4042,3,70,0,0,-1,0,-1,0,0,0,4,2,2,0,0,0,2,1,-1,0,1,5,10
2024,9,0,7,7,7,1,0,3,5,10,0,0,1,1,6,6,2,19,4,1950,2,4,2,0,1,2024,1,1,1,3,-1,5,0,1,20,2,0,4,5,0,0,1,13,4,1,1,0,0,0,1,1,2,0,0,0,10
2024,9,0,-1,13,6,2,0,0,1,10,1,0,1,1,-1,6,1,18,4,1332,1,4,1,0,1,2024,20,3,1,4,-1,6,0,6,30,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,14,7
2024,9,0,-1,9,2,8,0,5,0,4,0,0,3,1,-1,9,1,23,5,1332,8,1,6,0,1,2024,16,2,1,2,-1,6,0,7,30,-1,-1,4,6,0,-1,-1,-1,4,1,1,-1,-1,0,1,3,2,1,0,18,12
2024,3,0,-1,4,7,3,0,1,0,10,1,0,1,1,-1,9,2,23,5,125,1,0,2,0,2,2024,17,2,1,6,-1,3,179,6,40,-1,13,4,6,0,-1,-1,0,6,1,1,-1,-1,0,2,3,2,1,0,6,11
2024,3,0,-1,9,5,3,0,0,2,10,0,0,1,1,-1,9,1,21,5,125,1,1,1,0,1,2024,10,2,1,3,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,8,1,-1,-1,0,1,1,2,1,1,17,7
2024,3,0,16,19,2,5,0,0,0,0,1,0,4,1,2,2,1,21,5,125,1,0,1,0,3,2024,5,1,1,4,-1,4,5203,6,40,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,1,14,6
2024,9,0,-1,19,5,5,0,0,0,0,0,0,1,1,-1,9,2,18,4,1461,2,4,3,0,4,2024,13,2,1,2,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,2,2,-1,-1,0,2,1,2,1,0,12,3
2024,9,0,18,19,7,3,0,0,0,4,0,0,1,1,6,6,1,19,4,1461,2,11,-1,0,-1,2024,60,2,1,6,-1,6,0,6,20,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,-1,0,0,17,11
2024,9,0,18,19,7,3,0,8,0,0,0,0,4,1,6,6,1,25,5,1598,1,15,3,0,1,2024,5,2,2,3,-1,4,5178,6,30,6,16,2,6,0,0,0,0,4,1,1,0,0,0,1,1,2,0,0,20,11
2024,9,0,7,7,7,1,0,8,0,0,8,2,3,1,6,6,1,18,4,1598,1,12,3,0,1,2024,1,2,2,6,-1,3,220,6,30,3,13,4,6,0,0,0,0,4,1,1,0,0,0,1,1,2,0,0,20,10
2024,9,0,-1,19,3,7,0,1,0,0,0,0,1,9,-1,1,1,19,4,1397,1,13,1,0,1,2024,20,2,1,4,-1,4,4124,6,30,-1,13,4,6,0,-1,-1,13,1,1,1,-1,-1,0,1,3,2,1,0,18,7
2024,9,0,-1,19,3,7,0,1,0,0,0,0,1,9,-1,6,1,22,5,1461,2,8,5,0,1,2024,14,2,1,7,-1,6,0,6,20,-1,16,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,14,5
2024,9,0,-1,10,6,5,0,1,1,0,7,0,3,1,-1,6,1,21,5,1461,2,15,4,0,1,2024,11,2,2,6,-1,3,690,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,6,3
2024,9,0,-1,2,0,0,0,2,0,0,0,0,3,1,-1,9,1,22,5,1598,1,15,8,0,1,2024,34,2,1,3,-1,6,0,6,30,-1,13,3,6,0,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,1,18,10
2024,9,0,18,19,1,5,0,1,0,0,0,0,1,1,2,2,1,23,5,1461,2,12,6,0,3,2024,54,2,1,2,-1,3,342,6,50,3,13,4,3,3102,0,0,0,1,1,1,0,0,0,2,1,2,0,0,16,6
2024,9,0,-1,19,5,1,0,0,0,0,0,0,1,1,-1,6,1,23,5,1461,2,11,4,0,2,2024,20,2,1,5,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,18,7
2024,9,0,-1,-1,3,7,-1,0,1,7,2,0,2,1,-1,-1,1,22,5,1461,2,14,1,0,3,2024,12,1,1,7,-1,1,62,3,70,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,-1,-1,-1,2,1,1,1,0,14,11
2024,9,0,-1,19,4,8,0,2,1,0,7,11,1,9,-1,6,2,21,5,1598,1,17,-1,0,-1,2024,16,1,1,4,-1,6,0,6,60,-1,13,4,4,1206,-1,-1,0,1,1,1,-1,-1,0,2,3,2,1,0,10,2
2024,9,0,-1,19,6,2,0,0,0,0,0,0,1,1,-1,6,2,22,5,1397,1,14,1,0,1,2024,16,1,1,4,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,5,1,1,-1,-1,0,1,1,2,1,1,15,5
2024,9,0,-1,1,8,4,0,0,0,0,0,0,2,1,-1,9,1,22,5,1598,1,15,9,0,1,2024,63,1,1,5,-1,3,487,6,20,-1,0,-1,-1,-1,-1,-1,0,1,1,1,-1,-1,0,1,1,-1,1,1,15,6
2024,9,0,-1,4,3,7,0,4,0,0,0,0,2,1,-1,2,1,19,4,1461,2,13,4,0,1,2024,46,2,1,4,-1,3,231,1,30,-1,-1,4,3,231,-1,-1,0,4,2,2,-1,-1,0,1,1,2,1,0,23,9
2024,9,0,-1,19,8,4,0,0,1,10,1,4,1,1,-1,6,2,24,5,1390,1,16,-1,0,-1,2024,20,1,2,7,-1,3,452,6,50,-1,0,-1,-1,-1,-1,-1,17,4,1,2,-1,-1,0,1,1,2,1,1,3,6
2024,9,0,18,19,7,3,0,0,0,0,0,0,3,1,6,6,1,19,4,1461,2,13,1,0,2,2024,5,2,1,2,-1,6,0,6,30,0,0,-1,0,-1,0,0,0,1,1,2,0,0,0,1,1,2,0,0,19,7
2024,9,0,18,19,7,3,0,0,0,0,0,0,2,1,6,6,1,24,5,1461,2,7,2,0,1,2024,54,2,1,3,-1,3,3102,6,30,0,0,-1,0,-1,0,0,0,4,1,1,0,0,0,1,1,2,0,0,19,1
2024,9,0,-1,19,-1,-1,0,0,9,2,0,0,4,1,-1,9,2,25,5,1330,1,5,1,0,1,2024,6,3,2,4,-1,3,58,1,30,-1,0,-1,-1,-1,-1,-1,-1,4,1,1,-1,-1,13,1,3,2,1,0,23,10
2024,9,0,-1,19,4,8,0,0,0,0,0,0,0,1,-1,9,2,22,5,1461,2,11,7,0,1,2024,34,3,1,3,-1,3,5,6,60,-1,0,-1,-1,-1,-1,-1,0,6,2,2,-1,-1,0,2,1,1,1,1,19,1
2024,9,0,-1,19,3,7,0,8,0,0,0,0,1,1,-1,6,1,19,4,1461,2,15,2,0,4,2024,13,2,2,7,-1,3,644,6,30,-1,13,4,6,0,-1,-1,0,7,1,2,-1,-1,0,1,2,2,1,0,20,2
2024,9,0,7,7,5,3,0,6,0,0,0,0,1,1,6,6,1,19,4,1598,2,14,6,0,5,2024,12,2,1,4,-1,3,59,6,30,3,13,4,6,0,0,0,0,4,1,4,0,0,0,1,2,2,0,0,22,1
2024,9,0,-1,19,1,5,0,2,5,0,2,11,1,1,-1,6,1,19,4,999,1,0,1,0,1,2024,4,2,4,6,-1,6,0,6,40,-1,16,4,6,0,-1,-1,0,4,1,1,-1,-1,0,2,1,2,1,1,20,9
2024,9,0,9,9,3,1,0,6,0,0,1,1,1,1,6,6,2,21,5,1598,1,15,2,0,1,2024,43,1,1,3,-1,4,3031,6,30,3,13,2,6,0,0,5,15,1,1,1,0,0,0,1,1,2,0,0,10,2
2024,9,0,-1,3,8,2,0,0,0,0,0,0,2,1,-1,9,2,20,4,999,1,8,7,0,4,2024,6,2,1,5,-1,3,6,1,30,-1,0,-1,6,0,-1,-1,0,1,2,2,-1,-1,18,2,1,2,1,0,13,9
2024,9,0,-1,19,3,7,0,8,0,0,1,0,3,1,-1,6,2,25,5,999,1,6,4,0,1,2024,4,2,1,4,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,4,8,2,-1,-1,0,1,1,2,1,0,17,11
2024,9,0,18,19,2,6,0,0,0,0,0,0,1,1,6,6,1,18,4,1390,1,14,10,0,1,2024,55,3,1,5,-1,3,354,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,12,8
2024,9,0,-1,19,5,1,0,1,0,0,0,0,1,1,-1,1,2,24,5,1390,1,11,4,0,2,2024,13,3,4,1,-1,6,0,6,60,-1,16,4,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,2,1,1,13,12
2024,9,0,-1,19,7,3,0,3,1,10,1,4,1,1,-1,9,1,21,5,1798,1,8,7,0,1,2024,7,1,1,2,-1,3,523,1,60,-1,-1,4,4,5090,-1,-1,0,4,1,2,-1,-1,0,2,1,2,1,0,3,10
2024,9,0,10,10,2,6,0,1,0,0,0,0,2,1,6,6,1,25,5,1498,1,6,7,0,4,2024,62,3,1,4,-1,6,0,6,20,3,13,4,3,4161,0,0,0,1,1,1,0,0,0,1,3,-1,0,0,18,9
2024,9,0,-1,3,5,1,0,1,0,0,0,0,2,9,-1,6,1,21,5,1395,1,10,4,0,1,2024,20,2,1,1,-1,3,441,6,30,-1,18,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,3,2,1,0,19,10
2024,9,0,9,9,2,6,0,1,0,0,0,0,1,1,6,6,1,19,4,999,1,0,-1,0,-1,2024,60,4,1,3,-1,6,0,6,20,3,13,4,6,0,0,5,15,4,1,2,0,0,0,2,1,-1,0,0,22,12
2024,9,0,-1,19,7,3,0,6,0,0,0,0,3,9,-1,6,2,21,5,1390,1,10,2,0,2,2024,22,2,2,2,-1,6,0,6,30,-1,16,4,6,0,-1,-1,0,4,2,2,-1,-1,0,2,3,2,1,0,21,9
2024,9,0,-1,9,3,1,0,2,0,4,0,0,1,1,-1,9,1,24,5,999,1,3,2,0,2,2024,20,2,1,7,-1,6,0,6,30,-1,13,4,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,3,7
2024,9,0,-1,19,2,6,0,8,0,0,0,0,1,1,-1,2,1,19,4,1197,1,8,2,0,1,2024,20,2,1,5,-1,3,38,3,30,-1,19,4,6,0,-1,-1,14,4,2,2,-1,-1,0,1,1,2,1,1,19,9
2024,9,0,18,19,3,7,0,0,1,0,7,10,1,1,6,6,1,20,4,1198,1,20,9,0,2,2024,54,1,1,7,-1,5,0,6,60,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,2,0,0,13,11
2024,9,0,-1,19,7,3,0,0,0,0,0,0,1,1,-1,6,1,18,4,999,1,0,-1,0,-1,2024,3,2,1,2,-1,3,597,6,40,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,2,1,2,1,0,19,9
2024,9,0,-1,19,2,4,0,2,1,0,1,7,4,1,-1,9,1,20,4,999,1,5,1,0,2,2024,13,2,1,1,-1,3,647,6,30,-1,19,4,6,0,-1,-1,14,1,8,1,-1,-1,0,1,1,2,1,0,7,4
2024,9,0,-1,19,1,7,0,0,0,0,0,0,1,1,-1,6,1,24,5,1390,1,14,1,0,1,2024,13,1,1,5,-1,3,6177,9,30,-1,0,-1,6,0,-1,-1,0,4,1,1,-1,-1,0,1,1,2,1,0,21,5
2024,9,0,-1,9,8,5,0,8,0,0,0,0,1,1,-1,6,2,21,5,1390,1,15,3,0,1,2024,21,2,1,4,-1,3,52,6,30,-1,13,4,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,0,17,4
2024,9,0,3,3,8,4,0,0,0,0,0,0,2,1,2,2,1,18,4,1390,1,11,4,0,4,2024,62,3,1,4,-1,4,4291,6,30,0,0,-1,0,-1,0,0,0,1,1,1,0,0,0,2,1,-1,0,0,17,6
2024,9,0,9,9,1,7,0,6,0,0,0,0,1,1,6,6,2,19,4,1197,1,9,10,0,1,2024,12,2,2,2,-1,3,1079,6,30,3,13,4,6,0,0,0,0,1,1,1,0,0,0,1,1,2,0,0,9,12
2024,9,0,18,19,1,5,0,4,1,0,1,10,1,1,6,6,1,20,4,1390,1,18,3,0,1,2024,1,2,2,4,-1,5,0,1,30,1,0,4,6,0,0,1,13,4,2,2,0,0,0,1,1,2,0,0,1,11
2024,9,0,-1,19,5,1,0,1,0,0,0,0,1,9,-1,6,1,21,5,1390,1,13,2,0,1,2024,20,2,1,6,-1,3,4040,3,30,-1,-1,4,6,0,-1,-1,14,1,1,1,-1,-1,0,1,1,2,1,0,16,4
2024,9,0,-1,7,7,2,0,0,0,0,0,0,3,1,-1,6,1,24,5,999,1,5,7,0,1,2024,40,2,1,2,-1,6,0,6,30,-1,0,-1,6,0,-1,-1,0,1,1,1,-1,-1,0,1,1,2,1,1,16,9
2024,9,0,-1,19,6,2,0,1,0,0,0,0,4,1,-1,9,2,19,4,1598,2,14,8,0,4,2024,50,2,4,6,-1,6,0,6,60,-1,16,4,6,0,-1,-1,0,6,1,1,-1,-1,0,2,1,2,1,1,23,11
2024,9,0,-1,19,3,7,0,0,0,0,0,0,2,1,-1,9,1,21,5,1199,2,13,8,0,5,2024,14,3,3,7,-1,3,6182,3,70,-1,0,-1,6,0,-1,-1,0,1,1,2,-1,-1,0,2,1,2,1,0,17,2
